timestamp_str,transaction_id,amount
2020-01-01 10:36:02,1001240,2366.77
2020-01-01 10:36:19,1001241,4923.72
2020-01-01 10:36:50,1001242,3048.51
2020-01-01 10:37:29,1001243,2436.73
2020-01-01 10:37:32,1001244,1138.01
2020-01-01 10:38:17,1001245,280.81
2020-01-01 10:38:56,1001246,254.21
2020-01-01 10:39:43,1001247,3240.63
2020-01-01 10:40:18,1001248,1448.62
2020-01-01 10:40:37,1001249,3343.57
2020-01-01 10:41:08,1001250,3603.47
2020-01-01 10:41:27,1001251,4573.03
2020-01-01 10:42:09,1001252,4196.38
2020-01-01 10:42:48,1001253,4247.8
2020-01-01 10:42:59,1001254,3697.54
2020-01-01 10:43:19,1001255,4427.31
2020-01-01 10:43:57,1001256,1203.87
2020-01-01 10:44:21,1001257,3701.19
2020-01-01 10:44:45,1001258,2468.73
2020-01-01 10:45:00,1001259,3872.41
2020-01-01 10:45:01,1001260,23.13
2020-01-01 10:45:26,1001261,3045.73
2020-01-01 10:45:51,1001262,274.04
2020-01-01 10:46:15,1001263,3678.81
2020-01-01 10:46:55,1001264,4778.9
2020-01-01 10:47:04,1001265,3445.97
2020-01-01 10:47:22,1001266,4283.06
2020-01-01 10:47:26,1001267,4814.62
2020-01-01 10:48:13,1001268,4334.2
2020-01-01 10:48:25,1001269,954.48
2020-01-01 10:49:05,1001270,3436.27
2020-01-01 10:49:50,1001271,3136.44
2020-01-01 10:50:04,1001272,144.54
2020-01-01 10:51:02,1001273,3406.95
2020-01-01 10:51:44,1001274,413.79
2020-01-01 10:52:02,1001275,4720.04
2020-01-01 10:52:43,1001276,3898.54
2020-01-01 10:52:54,1001277,4090.28
2020-01-01 10:53:37,1001278,3736.7
2020-01-01 10:54:32,1001279,4515.53
2020-01-01 10:55:18,1001280,4457.91
2020-01-01 10:56:10,1001281,629.22
2020-01-01 10:57:02,1001282,1762.56
2020-01-01 10:57:42,1001283,4395.33
2020-01-01 10:57:49,1001284,764.48
2020-01-01 10:58:03,1001285,4088.22
2020-01-01 10:58:45,1001286,183.52
2020-01-01 10:58:52,1001287,361.9
2020-01-01 10:59:01,1001288,3598.17
2020-01-01 10:59:50,1001289,1301.51
2020-01-01 11:00:21,1001290,3416.14
2020-01-01 11:00:43,1001291,1740.38
2020-01-01 11:01:13,1001292,3003.21
2020-01-01 11:01:18,1001293,4592.1
2020-01-01 11:01:26,1001294,2223.14
2020-01-01 11:02:04,1001295,772.73
2020-01-01 11:02:35,1001296,4676.29
2020-01-01 11:03:11,1001297,886.66
2020-01-01 11:03:55,1001298,4060.12
2020-01-01 11:04:45,1001299,835.39
2020-01-01 11:05:26,1001300,4688.48
2020-01-01 11:05:33,1001301,516.91
2020-01-01 11:06:31,1001302,2178.87
2020-01-01 11:06:51,1001303,3460.28
2020-01-01 11:07:10,1001304,4176.79
2020-01-01 11:07:28,1001305,1177.32
2020-01-01 11:07:38,1001306,4724.47
2020-01-01 11:08:37,1001307,3095.8
2020-01-01 11:09:10,1001308,4392.67
2020-01-01 11:09:45,1001309,743.49
2020-01-01 11:09:51,1001310,4754.24
2020-01-01 11:10:22,1001311,3286.0
2020-01-01 11:10:48,1001312,737.47
2020-01-01 11:11:06,1001313,25.16
2020-01-01 11:11:51,1001314,176.11
2020-01-01 11:12:43,1001315,224.82
2020-01-01 11:13:18,1001316,2319.71
2020-01-01 11:13:29,1001317,4629.46
2020-01-01 11:13:55,1001318,1161.67
2020-01-01 11:14:55,1001319,4387.98
2020-01-01 11:15:05,1001320,3336.64
2020-01-01 11:15:41,1001321,184.58
2020-01-01 11:16:30,1001322,2561.56
2020-01-01 11:17:30,1001323,1246.03
2020-01-01 11:17:59,1001324,4471.79
2020-01-01 11:18:47,1001325,1068.89
2020-01-01 11:19:34,1001326,1318.74
2020-01-01 11:19:43,1001327,449.09
2020-01-01 11:20:39,1001328,1464.89
2020-01-01 11:20:50,1001329,770.87
2020-01-01 11:21:35,1001330,475.26
2020-01-01 11:21:37,1001331,3814.8
2020-01-01 11:21:51,1001332,2156.23
2020-01-01 11:22:21,1001333,2243.6
2020-01-01 11:23:05,1001334,1030.5
2020-01-01 11:23:18,1001335,4443.87
2020-01-01 11:23:49,1001336,470.88
2020-01-01 11:23:55,1001337,4721.74
2020-01-01 11:24:43,1001338,758.78
2020-01-01 11:25:34,1001339,8.87
2020-01-01 11:25:57,1001340,4373.35
2020-01-01 11:26:16,1001341,1371.36
2020-01-01 11:26:26,1001342,349.53
2020-01-01 11:26:35,1001343,2495.93
2020-01-01 11:26:53,1001344,2538.28
2020-01-01 11:27:15,1001345,508.73
2020-01-01 11:27:27,1001346,3813.61
2020-01-01 11:28:24,1001347,2017.96
2020-01-01 11:29:01,1001348,1751.6
2020-01-01 11:29:05,1001349,1376.29
2020-01-01 11:29:39,1001350,2704.79
2020-01-01 11:29:47,1001351,4560.15
2020-01-01 11:30:21,1001352,1796.18
2020-01-01 11:31:06,1001353,1545.21
2020-01-01 11:31:32,1001354,4770.58
2020-01-01 11:31:44,1001355,584.4
2020-01-01 11:32:03,1001356,2268.62
2020-01-01 11:33:02,1001357,4299.24
2020-01-01 11:33:34,1001358,3193.73
2020-01-01 11:33:46,1001359,4283.56
2020-01-01 11:34:12,1001360,1511.73
2020-01-01 11:34:24,1001361,2805.04
2020-01-01 11:34:39,1001362,3071.79
2020-01-01 11:35:29,1001363,3603.65
2020-01-01 11:35:31,1001364,123.05
2020-01-01 11:36:19,1001365,1985.57
2020-01-01 11:36:21,1001366,3247.84
2020-01-01 11:37:06,1001367,1213.77
2020-01-01 11:37:46,1001368,2666.44
2020-01-01 11:38:24,1001369,180.25
2020-01-01 11:38:50,1001370,4795.84
2020-01-01 11:39:01,1001371,1668.06
2020-01-01 11:39:11,1001372,4487.16
2020-01-01 11:39:34,1001373,2305.15
2020-01-01 11:40:04,1001374,3888.76
2020-01-01 11:40:36,1001375,1726.38
2020-01-01 11:40:39,1001376,2623.71
2020-01-01 11:41:29,1001377,4101.73
2020-01-01 11:42:17,1001378,445.26
2020-01-01 11:42:41,1001379,1921.2
2020-01-01 11:42:43,1001380,1460.12
2020-01-01 11:42:50,1001381,4140.58
2020-01-01 11:43:07,1001382,1789.52
2020-01-01 11:44:03,1001383,4778.56
2020-01-01 11:44:45,1001384,730.86
2020-01-01 11:45:17,1001385,3307.1
2020-01-01 11:45:25,1001386,4992.36
2020-01-01 11:45:59,1001387,4029.35
2020-01-01 11:46:06,1001388,74.99
2020-01-01 11:47:04,1001389,4250.38
2020-01-01 11:47:35,1001390,3867.07
2020-01-01 11:47:43,1001391,2665.21
2020-01-01 11:47:48,1001392,1272.44
2020-01-01 11:47:57,1001393,4325.77
2020-01-01 11:48:25,1001394,1721.86
2020-01-01 11:48:49,1001395,4296.5
2020-01-01 11:49:44,1001396,3035.23
2020-01-01 11:49:58,1001397,3933.04
2020-01-01 11:50:34,1001398,4527.86
2020-01-01 11:50:40,1001399,3505.89
2020-01-01 11:51:28,1001400,1334.54
2020-01-01 11:51:29,1001401,4863.04
2020-01-01 11:51:44,1001402,928.89
2020-01-01 11:52:17,1001403,1687.6
2020-01-01 11:52:56,1001404,3381.12
2020-01-01 11:53:50,1001405,2866.88
2020-01-01 11:54:29,1001406,3229.34
2020-01-01 11:55:00,1001407,4372.06
2020-01-01 11:55:26,1001408,558.17
2020-01-01 11:55:57,1001409,642.29
2020-01-01 11:56:23,1001410,18.58
2020-01-01 11:56:47,1001411,2512.62
2020-01-01 11:57:01,1001412,1282.68
2020-01-01 11:57:28,1001413,659.91
2020-01-01 11:58:09,1001414,3352.73
2020-01-01 11:58:59,1001415,4660.97
2020-01-01 11:59:53,1001416,4208.87
2020-01-01 12:00:40,1001417,3153.34
2020-01-01 12:00:47,1001418,1403.71
2020-01-01 12:00:53,1001419,2724.98
2020-01-01 12:00:59,1001420,2284.42
2020-01-01 12:01:48,1001421,1661.99
2020-01-01 12:02:16,1001422,2224.34
2020-01-01 12:02:54,1001423,1952.82
2020-01-01 12:03:38,1001424,4422.76
2020-01-01 12:04:08,1001425,2213.55
2020-01-01 12:04:52,1001426,2584.41
2020-01-01 12:05:42,1001427,1659.69
2020-01-01 12:06:17,1001428,1396.37
2020-01-01 12:07:14,1001429,1273.38
2020-01-01 12:07:31,1001430,2370.53
2020-01-01 12:07:51,1001431,2262.37
2020-01-01 12:08:40,1001432,317.72
2020-01-01 12:09:35,1001433,3623.37
2020-01-01 12:10:01,1001434,1548.48
2020-01-01 12:10:28,1001435,254.69
2020-01-01 12:11:25,1001436,4264.54
2020-01-01 12:11:49,1001437,3160.53
2020-01-01 12:12:07,1001438,1324.26
2020-01-01 12:12:55,1001439,1104.5
2020-01-01 12:13:53,1001440,4987.5
2020-01-01 12:14:44,1001441,3047.05
2020-01-01 12:14:45,1001442,2811.27
2020-01-01 12:14:54,1001443,315.03
2020-01-01 12:15:48,1001444,3422.67
2020-01-01 12:16:15,1001445,1099.14
2020-01-01 12:16:45,1001446,578.35
2020-01-01 12:17:35,1001447,1526.39
2020-01-01 12:18:05,1001448,2462.36
2020-01-01 12:18:46,1001449,4242.21
2020-01-01 12:19:45,1001450,4893.36
2020-01-01 12:19:54,1001451,3747.46
2020-01-01 12:20:25,1001452,3310.86
2020-01-01 12:20:28,1001453,4912.36
2020-01-01 12:21:17,1001454,787.18
2020-01-01 12:21:54,1001455,3103.85
2020-01-01 12:22:43,1001456,2497.64
2020-01-01 12:23:17,1001457,5.81
2020-01-01 12:24:05,1001458,2916.05
2020-01-01 12:24:37,1001459,1398.13
2020-01-01 12:24:51,1001460,3055.07
2020-01-01 12:25:47,1001461,2549.34
2020-01-01 12:25:48,1001462,986.64
2020-01-01 12:25:51,1001463,4640.47
2020-01-01 12:26:03,1001464,2381.17
2020-01-01 12:27:02,1001465,1809.9
2020-01-01 12:27:13,1001466,929.08
2020-01-01 12:27:28,1001467,3504.72
2020-01-01 12:28:23,1001468,4261.76
2020-01-01 12:29:22,1001469,4277.03
2020-01-01 12:30:01,1001470,774.67
2020-01-01 12:30:09,1001471,4950.37
2020-01-01 12:30:58,1001472,3006.38
2020-01-01 12:31:53,1001473,3052.76
2020-01-01 12:32:15,1001474,2875.41
2020-01-01 12:32:51,1001475,477.6
2020-01-01 12:33:24,1001476,3162.09
2020-01-01 12:33:50,1001477,2828.7
2020-01-01 12:34:47,1001478,2944.6
2020-01-01 12:34:55,1001479,4628.68
2020-01-01 12:35:38,1001480,2611.47
2020-01-01 12:36:27,1001481,901.37
2020-01-01 12:37:12,1001482,2178.73
2020-01-01 12:37:42,1001483,3952.47
2020-01-01 12:38:29,1001484,3482.98
2020-01-01 12:39:02,1001485,611.59
2020-01-01 12:39:03,1001486,568.19
2020-01-01 12:39:39,1001487,3669.76
2020-01-01 12:40:13,1001488,4915.85
2020-01-01 12:40:15,1001489,2812.49
2020-01-01 12:40:50,1001490,550.79
2020-01-01 12:41:21,1001491,3873.42
2020-01-01 12:41:37,1001492,4377.66
2020-01-01 12:42:17,1001493,889.63
2020-01-01 12:42:19,1001494,2485.65
2020-01-01 12:43:11,1001495,3907.37
2020-01-01 12:44:00,1001496,4528.83
2020-01-01 12:44:44,1001497,1616.65
2020-01-01 12:45:11,1001498,601.29
2020-01-01 12:45:44,1001499,475.68
2020-01-01 12:46:29,1001500,4593.93
2020-01-01 12:47:00,1001501,4743.9
2020-01-01 12:47:15,1001502,28.97
2020-01-01 12:47:58,1001503,2205.03
2020-01-01 12:48:39,1001504,1251.38
2020-01-01 12:49:38,1001505,3701.42
2020-01-01 12:50:38,1001506,3515.67
2020-01-01 12:50:45,1001507,788.91
2020-01-01 12:51:34,1001508,3809.81
2020-01-01 12:51:38,1001509,3996.41
2020-01-01 12:51:49,1001510,3335.48
2020-01-01 12:51:59,1001511,3251.12
2020-01-01 12:52:23,1001512,3854.14
2020-01-01 12:52:35,1001513,2842.43
2020-01-01 12:53:29,1001514,3241.06
2020-01-01 12:53:58,1001515,121.01
2020-01-01 12:54:21,1001516,1947.13
2020-01-01 12:55:18,1001517,4881.48
2020-01-01 12:56:12,1001518,4415.71
2020-01-01 12:56:53,1001519,3458.38
2020-01-01 12:57:34,1001520,3967.51
2020-01-01 12:58:17,1001521,1329.0
2020-01-01 12:58:53,1001522,473.25
2020-01-01 12:59:06,1001523,1048.78
2020-01-01 12:59:43,1001524,3518.85
2020-01-01 13:00:07,1001525,1319.24
2020-01-01 13:00:28,1001526,4284.0
2020-01-01 13:00:52,1001527,3161.38
2020-01-01 13:01:44,1001528,2583.74
2020-01-01 13:02:25,1001529,3590.08
2020-01-01 13:02:45,1001530,3477.85
2020-01-01 13:03:20,1001531,3853.66
2020-01-01 13:03:49,1001532,36.19
2020-01-01 13:04:44,1001533,4201.6
2020-01-01 13:05:00,1001534,2742.71
2020-01-01 13:05:57,1001535,2133.03
2020-01-01 13:06:24,1001536,4600.7
2020-01-01 13:06:52,1001537,3998.24
2020-01-01 13:07:51,1001538,3324.49
2020-01-01 13:08:48,1001539,3930.69
2020-01-01 13:08:59,1001540,217.17
2020-01-01 13:09:57,1001541,3068.26
2020-01-01 13:10:00,1001542,3744.29
2020-01-01 13:10:02,1001543,3022.98
2020-01-01 13:10:36,1001544,4348.97
2020-01-01 13:10:46,1001545,1025.46
2020-01-01 13:11:36,1001546,2306.99
2020-01-01 13:11:39,1001547,1334.17
2020-01-01 13:12:05,1001548,3508.44
2020-01-01 13:12:28,1001549,746.19
2020-01-01 13:12:38,1001550,559.75
2020-01-01 13:13:17,1001551,4854.88
2020-01-01 13:13:27,1001552,916.25
2020-01-01 13:13:46,1001553,4629.67
2020-01-01 13:14:32,1001554,4968.56
2020-01-01 13:15:14,1001555,3120.39
2020-01-01 13:15:24,1001556,4492.95
2020-01-01 13:16:11,1001557,3984.79
2020-01-01 13:17:05,1001558,4215.11
2020-01-01 13:17:19,1001559,674.57
2020-01-01 13:17:37,1001560,4676.94
2020-01-01 13:18:07,1001561,2738.8
2020-01-01 13:18:17,1001562,4879.09
2020-01-01 13:18:19,1001563,1513.03
2020-01-01 13:18:44,1001564,2424.28
2020-01-01 13:19:02,1001565,4755.22
2020-01-01 13:19:37,1001566,4547.44
2020-01-01 13:19:47,1001567,4040.15
2020-01-01 13:20:21,1001568,503.06
2020-01-01 13:21:10,1001569,1361.25
2020-01-01 13:21:35,1001570,2440.44
2020-01-01 13:22:09,1001571,1991.71
2020-01-01 13:22:49,1001572,40.38
2020-01-01 13:23:35,1001573,4696.12
2020-01-01 13:24:07,1001574,998.96
2020-01-01 13:24:35,1001575,4476.16
2020-01-01 13:25:05,1001576,3680.29
2020-01-01 13:25:59,1001577,3013.36
2020-01-01 13:26:28,1001578,2521.43
2020-01-01 13:26:59,1001579,958.36
2020-01-01 13:27:43,1001580,4266.88
2020-01-01 13:28:02,1001581,2778.53
2020-01-01 13:28:58,1001582,711.0
2020-01-01 13:29:00,1001583,4572.55
2020-01-01 13:29:41,1001584,2551.8
2020-01-01 13:30:25,1001585,4937.05
2020-01-01 13:31:22,1001586,4159.15
2020-01-01 13:31:49,1001587,3140.64
2020-01-01 13:32:40,1001588,4475.95
2020-01-01 13:33:01,1001589,622.97
2020-01-01 13:33:51,1001590,1526.12
2020-01-01 13:34:10,1001591,4406.18
2020-01-01 13:34:58,1001592,1960.26
2020-01-01 13:35:50,1001593,4591.58
2020-01-01 13:35:59,1001594,3302.12
2020-01-01 13:36:57,1001595,812.89
2020-01-01 13:37:27,1001596,3372.89
2020-01-01 13:37:58,1001597,3379.7
2020-01-01 13:38:45,1001598,3680.89
2020-01-01 13:39:21,1001599,91.21
2020-01-01 13:40:15,1001600,2136.98
2020-01-01 13:40:48,1001601,2044.6
2020-01-01 13:41:42,1001602,3428.85
2020-01-01 13:41:51,1001603,1984.3
2020-01-01 13:42:31,1001604,3025.41
2020-01-01 13:42:49,1001605,4460.89
2020-01-01 13:43:28,1001606,2101.92
2020-01-01 13:44:21,1001607,2449.41
2020-01-01 13:45:18,1001608,3403.3
2020-01-01 13:45:24,1001609,2280.89
2020-01-01 13:45:46,1001610,1645.08
2020-01-01 13:46:04,1001611,4601.84
2020-01-01 13:46:57,1001612,629.72
2020-01-01 13:47:01,1001613,505.32
2020-01-01 13:47:47,1001614,3705.1
2020-01-01 13:48:15,1001615,3376.37
2020-01-01 13:48:54,1001616,2059.54
2020-01-01 13:49:27,1001617,649.72
2020-01-01 13:50:21,1001618,2172.32
2020-01-01 13:51:07,1001619,3018.86
2020-01-01 13:51:15,1001620,4446.09
2020-01-01 13:51:46,1001621,1530.6
2020-01-01 13:52:35,1001622,237.68
2020-01-01 13:52:53,1001623,3505.02
2020-01-01 13:53:20,1001624,564.4
2020-01-01 13:54:06,1001625,3937.63
2020-01-01 13:54:30,1001626,3990.78
2020-01-01 13:54:56,1001627,1150.56
2020-01-01 13:55:26,1001628,1910.15
2020-01-01 13:56:02,1001629,2799.25
2020-01-01 13:56:03,1001630,2196.56
2020-01-01 13:56:41,1001631,2051.72
2020-01-01 13:57:35,1001632,3355.28
2020-01-01 13:58:22,1001633,1620.71
2020-01-01 13:58:30,1001634,667.45
2020-01-01 13:59:30,1001635,782.27
2020-01-01 13:59:56,1001636,4876.47
2020-01-01 14:00:34,1001637,566.49
2020-01-01 14:01:28,1001638,880.42
2020-01-01 14:02:11,1001639,2458.99
2020-01-01 14:02:32,1001640,1529.47
2020-01-01 14:02:39,1001641,2859.17
2020-01-01 14:02:53,1001642,1444.7
2020-01-01 14:03:03,1001643,310.46
2020-01-01 14:03:48,1001644,91.5
2020-01-01 14:03:53,1001645,1572.33
2020-01-01 14:04:14,1001646,1433.79
2020-01-01 14:04:38,1001647,3673.24
2020-01-01 14:05:37,1001648,1466.46
2020-01-01 14:06:25,1001649,413.27
2020-01-01 14:07:17,1001650,4210.76
2020-01-01 14:08:07,1001651,1233.51
2020-01-01 14:08:50,1001652,153.84
2020-01-01 14:08:58,1001653,3917.89
2020-01-01 14:09:20,1001654,4660.58
2020-01-01 14:10:18,1001655,3364.94
2020-01-01 14:11:10,1001656,3928.1
2020-01-01 14:11:40,1001657,2577.77
2020-01-01 14:12:16,1001658,1266.91
2020-01-01 14:12:25,1001659,1313.2
2020-01-01 14:12:46,1001660,308.49
2020-01-01 14:12:59,1001661,4016.96
2020-01-01 14:13:40,1001662,3611.68
2020-01-01 14:13:49,1001663,3733.17
2020-01-01 14:13:50,1001664,4897.77
2020-01-01 14:14:07,1001665,2591.24
2020-01-01 14:14:24,1001666,747.64
2020-01-01 14:14:46,1001667,3739.15
2020-01-01 14:15:05,1001668,3227.45
2020-01-01 14:16:02,1001669,1526.19
2020-01-01 14:16:41,1001670,3836.09
2020-01-01 14:17:28,1001671,3876.14
2020-01-01 14:17:40,1001672,3731.76
2020-01-01 14:18:07,1001673,2798.38
2020-01-01 14:18:50,1001674,2298.14
2020-01-01 14:19:38,1001675,4600.77
2020-01-01 14:19:47,1001676,3487.24
2020-01-01 14:20:16,1001677,2624.54
2020-01-01 14:21:03,1001678,3629.72
2020-01-01 14:21:30,1001679,1615.04
2020-01-01 14:22:18,1001680,3548.59
2020-01-01 14:22:35,1001681,3209.55
2020-01-01 14:23:15,1001682,3394.18
2020-01-01 14:23:24,1001683,3821.47
2020-01-01 14:24:12,1001684,947.8
2020-01-01 14:24:26,1001685,1821.44
2020-01-01 14:25:23,1001686,4663.85
2020-01-01 14:26:02,1001687,2225.8
2020-01-01 14:26:50,1001688,2898.1
2020-01-01 14:27:43,1001689,2662.95
2020-01-01 14:27:58,1001690,4715.79
2020-01-01 14:28:51,1001691,1726.79
2020-01-01 14:29:16,1001692,4079.53
2020-01-01 14:29:35,1001693,727.4
2020-01-01 14:30:16,1001694,4082.74
2020-01-01 14:30:32,1001695,3140.48
2020-01-01 14:31:03,1001696,4650.84
2020-01-01 14:31:12,1001697,709.97
2020-01-01 14:32:00,1001698,4011.7
2020-01-01 14:33:00,1001699,1803.87
2020-01-01 14:33:42,1001700,1082.41
2020-01-01 14:34:31,1001701,2745.64
2020-01-01 14:34:59,1001702,747.02
2020-01-01 14:35:41,1001703,3693.87
2020-01-01 14:35:56,1001704,1756.17
2020-01-01 14:36:45,1001705,3075.52
2020-01-01 14:37:10,1001706,1831.7
2020-01-01 14:37:24,1001707,4378.74
2020-01-01 14:37:41,1001708,2779.63
2020-01-01 14:38:19,1001709,4920.99
2020-01-01 14:38:51,1001710,3405.42
2020-01-01 14:39:31,1001711,60.75
2020-01-01 14:40:07,1001712,2923.22
2020-01-01 14:40:39,1001713,1318.94
2020-01-01 14:40:51,1001714,2178.16
2020-01-01 14:41:42,1001715,1984.13
2020-01-01 14:42:21,1001716,1802.95
2020-01-01 14:42:48,1001717,1426.21
2020-01-01 14:43:25,1001718,4761.4
2020-01-01 14:44:05,1001719,515.78
2020-01-01 14:44:38,1001720,2711.42
2020-01-01 14:45:28,1001721,4332.57
2020-01-01 14:46:17,1001722,4436.44
2020-01-01 14:46:59,1001723,2967.26
2020-01-01 14:47:50,1001724,1218.34
2020-01-01 14:48:00,1001725,2506.38
2020-01-01 14:48:12,1001726,1400.57
2020-01-01 14:48:33,1001727,3762.83
2020-01-01 14:49:25,1001728,649.06
2020-01-01 14:49:27,1001729,4152.32
2020-01-01 14:50:23,1001730,2998.02
2020-01-01 14:51:00,1001731,2941.8
2020-01-01 14:51:59,1001732,3522.99
2020-01-01 14:52:25,1001733,2676.13
2020-01-01 14:52:34,1001734,3154.04
2020-01-01 14:53:34,1001735,2224.22
2020-01-01 14:54:19,1001736,2389.07
2020-01-01 14:55:04,1001737,968.17
2020-01-01 14:55:20,1001738,3062.18
2020-01-01 14:55:51,1001739,2290.97
2020-01-01 14:56:39,1001740,2118.5
2020-01-01 14:56:56,1001741,2844.22
2020-01-01 14:57:00,1001742,2251.05
2020-01-01 14:57:33,1001743,1518.35
2020-01-01 14:58:04,1001744,3258.34
2020-01-01 14:58:26,1001745,4350.02
2020-01-01 14:59:11,1001746,4208.55
2020-01-01 14:59:32,1001747,521.62
2020-01-01 14:59:53,1001748,76.51
2020-01-01 15:00:49,1001749,1363.42
2020-01-01 15:01:43,1001750,4207.19
2020-01-01 15:02:22,1001751,2161.27
2020-01-01 15:02:34,1001752,1596.12
2020-01-01 15:03:02,1001753,819.76
2020-01-01 15:03:21,1001754,1796.56
2020-01-01 15:03:47,1001755,1048.26
2020-01-01 15:04:23,1001756,1172.88
2020-01-01 15:04:28,1001757,4222.91
2020-01-01 15:04:47,1001758,3470.99
2020-01-01 15:05:30,1001759,35.44
2020-01-01 15:05:51,1001760,948.89
2020-01-01 15:05:57,1001761,1080.95
2020-01-01 15:06:49,1001762,3084.7
2020-01-01 15:07:26,1001763,2589.12
2020-01-01 15:08:22,1001764,1806.25
2020-01-01 15:08:47,1001765,2029.58
2020-01-01 15:09:12,1001766,3174.27
2020-01-01 15:09:35,1001767,1981.59
2020-01-01 15:09:45,1001768,3742.77
2020-01-01 15:10:03,1001769,3572.69
2020-01-01 15:10:29,1001770,2823.17
2020-01-01 15:11:25,1001771,31.0
2020-01-01 15:12:04,1001772,1553.22
2020-01-01 15:12:54,1001773,3421.51
2020-01-01 15:13:40,1001774,4791.3
2020-01-01 15:14:14,1001775,1763.3
2020-01-01 15:15:03,1001776,2478.14
2020-01-01 15:15:12,1001777,640.21
2020-01-01 15:15:29,1001778,1412.93
2020-01-01 15:16:02,1001779,311.79
2020-01-01 15:16:45,1001780,865.23
2020-01-01 15:17:24,1001781,4542.98
2020-01-01 15:18:12,1001782,2247.02
2020-01-01 15:18:55,1001783,3238.6
2020-01-01 15:19:31,1001784,250.97
2020-01-01 15:20:10,1001785,1955.38
2020-01-01 15:20:31,1001786,2416.38
2020-01-01 15:21:25,1001787,3456.42
2020-01-01 15:21:42,1001788,2146.77
2020-01-01 15:22:34,1001789,2222.42
2020-01-01 15:23:21,1001790,2434.58
2020-01-01 15:23:34,1001791,332.74
2020-01-01 15:24:19,1001792,2037.05
2020-01-01 15:24:22,1001793,1635.46
2020-01-01 15:24:41,1001794,2095.81
2020-01-01 15:25:11,1001795,4552.07
2020-01-01 15:25:31,1001796,4702.38
2020-01-01 15:26:00,1001797,1897.03
2020-01-01 15:26:57,1001798,1982.0
2020-01-01 15:27:02,1001799,3625.32
2020-01-01 15:27:16,1001800,671.64
2020-01-01 15:28:03,1001801,4022.56
2020-01-01 15:28:44,1001802,2676.77
2020-01-01 15:29:24,1001803,1127.51
2020-01-01 15:29:58,1001804,1224.31
2020-01-01 15:30:52,1001805,2295.49
2020-01-01 15:31:05,1001806,3807.65
2020-01-01 15:32:01,1001807,4342.2
2020-01-01 15:32:35,1001808,2448.08
2020-01-01 15:32:52,1001809,2837.25
2020-01-01 15:33:47,1001810,2690.01
2020-01-01 15:34:12,1001811,4128.78
2020-01-01 15:34:50,1001812,2097.8
2020-01-01 15:35:24,1001813,1953.7
2020-01-01 15:36:12,1001814,3443.47
2020-01-01 15:36:30,1001815,4194.55
2020-01-01 15:36:33,1001816,1694.64
2020-01-01 15:36:38,1001817,3873.66
2020-01-01 15:37:20,1001818,188.83
2020-01-01 15:37:23,1001819,2858.33
2020-01-01 15:38:19,1001820,3624.23
2020-01-01 15:39:14,1001821,1011.59
2020-01-01 15:39:46,1001822,1663.16
2020-01-01 15:40:20,1001823,1373.89
2020-01-01 15:40:32,1001824,16.56
2020-01-01 15:41:16,1001825,3744.91
2020-01-01 15:41:34,1001826,2915.28
2020-01-01 15:41:41,1001827,4993.61
2020-01-01 15:41:58,1001828,269.49
2020-01-01 15:42:03,1001829,798.94
2020-01-01 15:42:21,1001830,1045.74
2020-01-01 15:43:07,1001831,2634.23
2020-01-01 15:43:25,1001832,1183.73
2020-01-01 15:44:24,1001833,789.61
2020-01-01 15:44:35,1001834,1434.96
2020-01-01 15:45:30,1001835,954.65
2020-01-01 15:45:52,1001836,3970.92
2020-01-01 15:46:25,1001837,1617.67
2020-01-01 15:46:37,1001838,4928.66
2020-01-01 15:47:15,1001839,2685.87
2020-01-01 15:47:46,1001840,3643.65
2020-01-01 15:48:46,1001841,3565.82
2020-01-01 15:49:39,1001842,4090.52
2020-01-01 15:50:35,1001843,156.68
2020-01-01 15:51:09,1001844,2780.61
2020-01-01 15:51:31,1001845,2674.92
2020-01-01 15:52:21,1001846,3425.58
2020-01-01 15:53:05,1001847,4528.34
2020-01-01 15:53:46,1001848,3673.46
2020-01-01 15:53:59,1001849,3993.28
2020-01-01 15:54:49,1001850,1398.79
2020-01-01 15:54:56,1001851,3100.88
2020-01-01 15:55:22,1001852,4495.74
2020-01-01 15:56:22,1001853,440.15
2020-01-01 15:56:59,1001854,724.65
2020-01-01 15:57:24,1001855,1521.21
2020-01-01 15:57:46,1001856,2062.83
2020-01-01 15:58:18,1001857,2118.67
2020-01-01 15:58:49,1001858,1200.81
2020-01-01 15:59:16,1001859,1513.66
2020-01-01 15:59:33,1001860,3125.08
2020-01-01 15:59:46,1001861,3447.38
2020-01-01 16:00:28,1001862,3631.31
2020-01-01 16:00:37,1001863,4838.54
2020-01-01 16:01:24,1001864,3604.49
2020-01-01 16:02:03,1001865,3202.99
2020-01-01 16:02:55,1001866,3417.71
2020-01-01 16:03:47,1001867,2157.49
2020-01-01 16:04:12,1001868,194.41
2020-01-01 16:04:28,1001869,4770.18
2020-01-01 16:04:55,1001870,4767.68
2020-01-01 16:05:54,1001871,4574.65
2020-01-01 16:06:37,1001872,1686.63
2020-01-01 16:07:08,1001873,3260.88
2020-01-01 16:07:43,1001874,2919.76
2020-01-01 16:07:49,1001875,4602.02
2020-01-01 16:08:45,1001876,3220.28
2020-01-01 16:09:13,1001877,3038.27
2020-01-01 16:09:18,1001878,4642.76
2020-01-01 16:09:36,1001879,1551.97
2020-01-01 16:10:27,1001880,3470.78
